id	result
5011579	{"林珊珊": -2, "朱宸慧": -2, "杭州市": 0}
5011580	{"设备": 0, "华为投资控股有限公司": 0}
5011581	{"库尔茨": -2, "内哈默": 0}
5011582	{"首钢队": 1, "范子铭": 1, "吉林队": -1, "篮板": 0, "李慕豪": -1}
5011583	{"苏芮": 0, "刘威麟": -1}
5011584	{"中新社": 0, "国家卫健委": 0}
5011585	{"李彦宏": 0, "智能": 0}
5011586	{"腾讯": 0}
5011587	{"腾讯": 0, "微软": 0}
5011588	{"河北工程大学": 0}
5011589	{"北京": 0, "阳性": 0}
5011590	{"哈尔滨市": 0, "木兰县": 0}
5011591	{"德尔塔": 0, "赵大海": 0}
5011592	{"武昌区": 0, "长沙": 0}
5011593	{"白静": -2}
5011594	{"李小璐": 1}
5011595	{"公安机关": 0, "台湾": 0}
5011596	{"王朝": 0, "缅甸": 0}
5011597	{"司法部": 0, "美国": 0}
5011598	{"刀郎": 0, "何老师": 0}
5011599	{"商汤科技": 0, "中国国际金融香港证券有限公司": 0}
5011600	{"扫黑风暴": 1}
5011601	{"广州": 0, "车站": 0}
5011602	{"婚姻法": 0}
5011603	{"远方的家": 1, "节目": 0, "沿海行": 0}
5011604	{"克劳迪奥·奥利维拉": -2}
5011605	{"导演请指教": 1, "相国强": 1, "导演": 0, "吴中天": 1}
5011606	{"廖秋云": 1}
5011607	{"美国": 0, "阿富汗": 0}
5011608	{"美国": 0, "中国": 0}
5011609	{"明星": 0}
5011610	{"杨某": -2, "李某某": 0}
5011611	{"威斯布鲁克": 1, "戈贝尔": 0, "篮板": 0}
5011612	{"杨幂": 1, "刘亦菲": 1, "赵丽颖": 1, "刘诗诗": 1, "唐嫣": 1, "粉丝": 0, "演员": 0}
5011613	{"许家印": 0}
5011614	{"诸葛亮": 0, "赤壁": 0}
5011615	{"陈晓旭": -1, "红楼梦": 1, "郝彤": 1}
5011616	{"杜海涛": -1, "钱枫": -1, "主持人": 0, "湖南台": 0}
5011617	{"沈曼": 1, "刘宇宁": 1, "毕加索": 1, "艺人": 0}
5011618	{"金巧巧": 1, "长津湖": 1, "水门桥": 0, "电影": 0}
5011619	{"沈阳": 0, "宝马集团": 0}
5011620	{"林燕梅": 0}
5011621	{"娱乐圈": 0, "孟非": 0}
5011622	{"新发镇": 0, "魏奇": 0}
5011623	{"中国": 0, "美国": 0}
5011624	{"九价HPV疫苗": 0}
5011625	{"小鱼干": 0}
5011626	{"英国": 0, "病例": 0}
5011627	{"瑞士": 0, "许魏洲": 0}
5011628	{"白岩松": 0}
5011629	{"安倍晋三": -1, "安倍": -1, "日本": 0}
5011630	{"海北州": 0}
5011631	{"美国": 0, "佩洛西": 0}
5011632	{"陈龙": 1, "洪金宝": 1, "李小龙": 0}
5011633	{"火箭": -1, "比分": 0, "小波特": 1}
5011634	{"美国": 0, "国防部": 0}
5011635	{"阵容": 0, "沃格尔": 1, "联盟": 0, "湖人": -1}
5011636	{"粉丝": 0}
5011637	{"文件": 0}
5011638	{"武威": 0, "凉州": 0}
5011639	{"天下": 0, "刘秀": 1}
5011640	{"核酸": 0, "阳性": 0}
5011641	{"新能源汽车": 0}
5011642	{"天佑": -1, "人设": 0, "粉丝": 0}
5011643	{"迪丽热巴": 1, "驭鲛记之与君初相识": 1}
5011644	{"长津湖": -1, "央视": 0}
5011645	{"艺人": 0}
5011646	{"太空": 0, "中国": 0}
5011647	{"殷桃": 1, "牛仔裤": 0, "上衣": 0}
5011648	{"施廷懋": 1, "王涵": 1}
5011649	{"沉默的证人": 1, "悬疑": 0}
5011650	{"湖南": 0, "熊倪": 0}
5011651	{"威斯布鲁克": 1}
5011652	{"詹青云": 1}
5011653	{"台湾": 0, "美国": 0}
5011654	{"美国": 0, "美军": 0}
5011655	{"沈海洋": 0, "沈雨": -1}
5011656	{"姜老师": 0}
5011657	{"硅谷": 0}
5011658	{"经济": 0, "中国": 0}
5011659	{"病例": 0, "奥密克戎": 0}
5011660	{"浦发银行": 0, "浦发银行南通分行": 0}
5011661	{"病例": 0}
5011662	{"刘贺": 0, "南昌": 0}
5011663	{"王力宏": -1, "李靓蕾": 0, "鸿晨镜片": 0}
5011664	{"李健": 0}
5011665	{"西蒙斯": 1, "天赋": 0, "后卫": 0}
5011666	{"安倍": 0, "日本": 0}
5011667	{"楼阳生": 0}
5011668	{"曾志伟": 0}
5011669	{"钱枫": -2, "小艺": 0, "主持人": 0}
5011670	{"乐福": 1, "托拜厄斯哈里斯": 1, "加里纳利": 1, "赛季": 0, "年薪": 0}
5011671	{"七三一部队": 0}
5011672	{"美国": 0}
5011673	{"古巴": 0, "Gartner": 0}
5011674	{"G60沪昆高速": 0, "郴州": 0}
5011675	{"布鲁克林": 1, "芝加哥": 0}
5011676	{"单依纯": 1}
5011677	{"张纪中": 1, "杜星霖": 1}
5011678	{"关之琳": 0, "刘銮雄": 0}
5011679	{"厦门": 0}
5011680	{"蔡某": -1, "吴女士": 0, "张女士": 0, "赵女士": 0}
5011681	{"程晓玥": 1, "郑恺": 0}
5011682	{"李宇嘉": 0}
5011683	{"柳晓刚": 0, "网易集团": 0}
5011684	{"加兰德": 1, "米切尔": 0, "全明星": 0}
5011685	{"中国": 0, "台湾": 0}
5011686	{"坤玥青鸟": 0}
5011687	{"皇帝": 0, "明朝": 1}
5011688	{"沃尔玛": 0, "深圳": 0}
5011689	{"立陶宛": 0, "外交": 0}
5011690	{"病例": 0, "肺炎": 0}
5011691	{"又见一帘幽梦": 1, "方中信": 1, "林瑞阳": 1, "寇振海": 1, "张佩华": 1, "琼瑶": 0}
5011692	{"辛鑫": -1, "东京": 0}
5011693	{"美国": 0}
5011694	{"宁珂": 1, "紫萱": 1, "迪丽热巴": 1, "人设": 0, "角色": 0, "演员": 0}
5011695	{"陈宝国": 1, "赵奎娥": 0, "大明王朝1566": 1, "演员": 0}
5011696	{"内蒙古": 0, "习近平": 0}
5011697	{"魏顺利": 0, "魏佳琪": 0}
5011698	{"湖北": 0}
5011699	{"徐奶奶": 0, "孙子": 0}
5011700	{"流域": 0, "防汛抗旱指挥机构": 0}
5011701	{"北京": 0, "会议": 0}
5011702	{"习近平": 0, "主席": 0}
5011703	{"App": 0, "广告法": 0}
5011704	{"徐诗晓": 0}
5011705	{"老师": 0, "教师": 0}
5011706	{"罗志祥": -1, "活动": 0, "周扬青": -1}
5011707	{"王绍文": 0, "王程": 0}
5011708	{"胜利": -2}
5011709	{"奥密克戎": 0, "谭德塞": 0}
5011710	{"陆某伟": -2, "死刑": 0, "浙江": 0}
5011711	{"阿明·迈韦斯": -2, "斯特凡": -2, "德国": 0}
5011712	{"美国": 0, "拜登": 0}
5011713	{"山东省": 0, "山东省教育招生考试院": 0}
5011714	{"沈雨": -1, "沈海洋": 0, "肖华军": 0}
5011715	{"致命愿望": -1, "剧情": 0, "悬疑": 0}
5011716	{"陈亚男": -1, "直播": 0}
5011717	{"王冰冰": -1}
5011718	{"王力宏": -1, "李靓蕾": 0}
5011719	{"北京市": 0}
5011720	{"新塘派出所": 0, "杭州": 0}
5011721	{"蔡某南": -2, "罗某福": -2, "高某艺": -2, "罗某金": -2, "罗某良": -2, "潮州": 0}
5011722	{"美国": 0, "会议": 0, "俄罗斯": 0}
5011723	{"梁永平": -2, "丛某某": -2, "谢某翔": -2, "被告人": 0}
5011724	{"中国": 0, "刚果": 0}
5011725	{"高某": 0, "方女士": 0}
5011726	{"唐河县": 0, "李旭": 0}
5011727	{"魅族": 0, "手机": 0}
5011728	{"中国": 0, "任泽平": 0}
5011729	{"美国": 0}
5011730	{"赖小民": 0, "中国华融": 0, "资产": 0}
5011731	{"房企": 0, "房地产": 0}
5011732	{"布瑞吉Bridge": 1, "披荆斩棘的哥哥": 1, "周延": 1, "舞台": 0, "华语": 0}
5011733	{"张一鸣": 1}
5011734	{"中国": 0, "非洲": 0}
5011735	{"双河洞": 0}
5011736	{"谢长军": -2, "中国国电集团公司": 0}
5011737	{"唐婉": 0, "陆游": 0}
5011738	{"全红婵": 1, "陈芋汐": 1, "决赛": 0, "半决赛": 0}
5011739	{"几内亚": 0, "几内亚人民联盟": 0}
5011740	{"网约车": 0}
5011741	{"党中央": 0}
5011742	{"博世": 0, "工信部": 0}
5011743	{"成源": -1, "泰山队": 0}
5011744	{"雍正皇帝": -1, "皇帝": 0}
5011745	{"王岳伦": -1, "李湘": 0}
5011746	{"李现": 1}
5011747	{"亚洲象": 0, "亚洲": 0}
5011748	{"肖战": 0, "粉丝": 0}
5011749	{"孟萌萌": -2, "杨飞": -2, "黄吉安": 0}
5011750	{"国务院": 0, "湖北省": 0}
5011751	{"战争": 0}
5011752	{"谢鹏": 0, "董天文": 0}
5011753	{"日本日立公司": -1, "日本": 0, "列车": 0}
5011754	{"刘丽": 1}
5011755	{"刘某": -2, "张某": -2, "被告人": 0, "上海浦东法院": 0}
5011756	{"美国": 0}
5011757	{"财政": 0, "刘昆": 0}
5011758	{"香港": 0, "赵立坚": 0}
5011759	{"林峯": 0, "简爱": 0, "观众": 0}
5011760	{"陈亚男": -1, "朱之文": 1}
5011761	{"谭章": 0}
5011762	{"皇帝": 0}
5011763	{"昭阳区": 0}
5011764	{"丁俊晖": 1, "古尔德": -1, "希金斯": 1, "田鹏飞": -1}
5011765	{"家长": 0, "中小学": 0}
5011766	{"凤凰传奇": 1, "张杰": 1, "月亮之上": 0}
5011767	{"谭炳云": 0, "部队": 0}
5011768	{"华为": 0}
5011769	{"陈矩": 1, "王振": 1}
5011770	{"广州": 0}
5011771	{"朝鲜": 0, "中国": 0}
5011772	{"柳岩": 1, "粉丝": 0}
5011773	{"吉克隽逸": 1, "黄勇": 1, "梁博": 1, "金志文": 1, "中国": 0}
5011774	{"杨烁": -1, "杨父": 0}
5011775	{"吴谢宇": -2, "徐昕": 0, "二审": 0}
5011776	{"帅克": 1, "美国": 0}
5011777	{"蒋龙": 1}
5011778	{"郑州市": 0, "新冠区": 0}
5011779	{"陆某伟": -2, "徐某丽": 0, "最高人民法院": 0}
5011780	{"美国": 0}
5011781	{"阿富汗": 0, "乌兹别克斯坦": 0}
5011782	{"汉文帝": 1}
5011783	{"孙德顺": -2, "中信银行": 0}
5011784	{"新疆": 0, "张格尔": 0}
5011785	{"首都": 0, "北京市": 0}
5011786	{"复旦大学": 0, "谭敏涛": 0}
5011787	{"斯特凡·R": -2, "柏林": 0, "德国": 0}
5011788	{"深圳": 0, "人员": 0}
5011789	{"教育部": 0}
5011790	{"海军": 0, "印度海军": 0}
5011791	{"巩义市": 0, "伊洛河": 0}
5011792	{"王一博": 1, "风起洛阳": 1, "粉丝": 0, "晚会": 0}
5011793	{"广东": 0}
5011794	{"海淀区教委": 0, "海淀区": 0}
5011795	{"宝宝": 0, "云南": 0}
5011796	{"小沈龙": -1, "散打哥": 1}
5011797	{"八村塁": 1, "活塞队": 0, "哈雷尔": 1}
5011798	{"中国": 0, "柏杨": 0}
5011799	{"网约车": 0, "曹操": 0}
5011800	{"陈坤": 1, "张渡航": 1}
5011801	{"巴黎欧莱雅": 0}
5011802	{"沙溢": -1, "胡可": -1}
5011803	{"人员": 0, "哀牢山": 0}
5011804	{"冯春生": 0, "马列文": 0}
5011805	{"小敏家": -1, "剧情": 0, "金家骏": -1, "刘小敏": -1}
5011806	{"小朱": 0, "范某某": 0}
5011807	{"中国": 0, "齐鲁医院": 0}
5011808	{"影片": 0}
5011809	{"四川": 0, "丹巴县": 0}
5011810	{"张铁林": 0, "雅琦": 0}
5011811	{"廊坊": 0}
5011812	{"骗子": 0}
5011813	{"中银消费金融": 0, "信贷": 0}
5011814	{"肖某": 0, "长宁": 0}
5011815	{"喜羊羊与灰太狼": 1}
5011816	{"魏晨": 1}
5011817	{"美国": -1, "俄罗斯": 0, "乌克兰": 0}
5011818	{"新乡": 0, "郑州": 0}
5011819	{"龙泉窑": 0, "越窑": 0}
5011820	{"国家卫健委": 0}
5011821	{"中国邮政储蓄银行股份有限公司": 0, "宁波海曙区邮政大厦营业所": 0}
5011822	{"归春河": 0, "大德天景区": 1, "板约瀑布": 1, "德天": 1, "崇左市": 0}
5011823	{"张某": -1, "吕先生": 0}
5011824	{"湖人": -1, "詹姆斯": -1, "威少": -1, "球队": 0}
5011825	{"意见": 0}
5011826	{"衡水中学": 1, "深圳": 0, "龙岗区": 0}
5011827	{"设备": 0}
5011828	{"丁程鑫": 1, "央视": 0, "节目": 0}
5011829	{"本雅明书信集": 0, "本雅明": 0, "小宇": 0, "安德烈·塔可夫斯基": 1}
5011830	{"网易": 0}
5011831	{"中国": 0, "习近平": 0}
5011832	{"北京市": 0}
5011833	{"南水北调": 0, "蒋旭光": 0}
5011834	{"日本日立公司": -1, "日本": 0}
5011835	{"深圳中学": 0, "深圳": 0, "教师": 0}
5011836	{"金晨": 1, "明星": 0, "娱乐圈": 0}
5011837	{"潘晓婷": 1, "丁俊晖": 1}
5011838	{"澳大利亚": 0}
5011839	{"贵阳": 0, "春运": 0}
5011840	{"耐克公司": 0}
5011841	{"徐某某": 0, "黄山": 0, "黄山市公安局": 0}
5011842	{"江苏": 0, "江苏茉莉": 0}
5011843	{"商丘": 0, "商丘市新冠肺炎疫情防控指挥部": 0}
5011844	{"手机": 0, "华为": 0}
5011845	{"道路": 0, "交通": 0}
5011846	{"吴谢宇": 1, "有期徒刑": 0, "罚金": 0}
5011847	{"陈某": -2}
5011848	{"联合国": 0}
5011849	{"佟丽娅": 1, "明星": 0, "粉丝": 0}
5011850	{"奥体中心": 0, "海峡路区": 0}
5011851	{"经纪人": 0}
5011852	{"列车": 0}
5011853	{"西安市": 0, "病例": 0}
5011854	{"尼奇克": 0, "机器": 0}
5011855	{"税收": 0, "林珊珊": -1}
5011856	{"德国": 0, "俄罗斯": 0}
5011857	{"江西": 0}
5011858	{"电影": 0, "阿里影业": 0}
5011859	{"共产党": 0}
5011860	{"宠物": 0, "郭先生": 0}
5011861	{"时光音乐会": -1, "天天向上": -1, "艺人": 0}
5011862	{"航天": 0}
5011863	{"汽车": 0, "电动车": 0}
5011864	{"王岳伦": -1, "明星": 0}
5011865	{"詹姆斯": 1}
5011866	{"张恒": -2, "郑爽": 0, "上海市税务局": 0, "倩女幽魂": 0}
5011867	{"环球时报": 0, "胡锡进": 0}
5011868	{"敦煌": 0, "敦煌郡": 0}
5011869	{"迪丽热巴": 1, "古力娜扎": 1}
5011870	{"白百何": 0}
5011871	{"库明加": 1, "库里": 0}
5011872	{"立陶宛": 0, "俄罗斯": 0}
5011873	{"巴西": 0, "静冈县": 0}
5011874	{"陈亚男": -1, "朱小伟": -1, "大衣哥": 0}
5011875	{"美国": 0, "彭博社": 0}
5011876	{"球员": 0, "联赛": 0}
5011877	{"意见": 0, "板块": 0}
5011878	{"李湘": 1}
5011879	{"太平洋": 0, "汤加": 0}
5011880	{"阿富汗": 0, "路易斯安那州": 0}
5011881	{"中国": 0, "赵英民": 0}
5011882	{"赵清坡": 0}
5011883	{"刘敏涛": -1}
5011884	{"动视": 0, "暴雪": 0}
5011885	{"马苏": 1, "北京": 0}
5011886	{"活动": 0, "中国": 0}
5011887	{"希金斯": 1}
5011888	{"李佳琦": -1, "美腕公司": -1}
5011889	{"何声": 0, "蓝斐": 0}
5011890	{"乾隆": 0, "节目": 0}
5011891	{"贾卫东": -1, "贾光": -1, "高海霞": -1}
5011892	{"墨戎苗寨": 0, "凤凰古城": -1}
5011893	{"股份": 0, "中国恒大": 0}
5011894	{"赵黎平": -2}
5011895	{"肖战": 0, "百威": 0}
5011896	{"吴京": 0, "案件": 0}
5011897	{"王一博": 1, "中国": 0, "雅马哈": 1}
5011898	{"程三昌": -2}
5011899	{"芒街市": 0, "东兴口岸": 0}
5011900	{"安吉尔": 0}
5011901	{"李靓蕾": -1, "王力宏": -1}
5011902	{"会议": 0, "双节": 0}
5011903	{"杜嘉班纳": -1, "中国": 0, "意大利": 0}
5011904	{"小鹏": 0, "临武县": 0}
5011905	{"中国": 0, "赵立坚": 0}
5011906	{"散打哥": 1}
5011907	{"迪娜": 0, "演唱会": 0}
5011908	{"王源": 1, "粉丝": 0}
5011909	{"徐勇": -2, "尹运文": -2, "冯军": -2, "许永杰": -2, "汪超": -1, "江苏省纪委监委": 0, "东部机场集团有限公司": 0}
5011910	{"政府": 0, "朔尔茨": 0}
5011911	{"昆凌": 0, "周杰伦": 0}
5011912	{"杨子姗": 1, "娱乐圈": 0}
5011913	{"于荣光": 1, "导演": 0}
5011914	{"美国海军": 0, "美国": 0}
5011915	{"郑和": 1, "朱棣": 0, "皇帝": 0}
5011916	{"普华永道": 0, "美国": 0, "殖民银行": 0}
5011917	{"病例": 0, "文水县": 0}
5011918	{"美国": 0}
5011919	{"小哈达威": 1, "兰德尔": -1, "独行侠": 1, "尼克斯": -1, "哈达威": 1}
5011920	{"魏萌": 0, "红星资本局": 0}
5011921	{"操某某": 0, "汉滨区": 0}
5011922	{"林郑月娥": 0}
5011923	{"郭刚堂": 0, "郭振": 0}
5011924	{"印度": 0, "巴基斯坦": 0}
5011925	{"中建二局": 0, "周某": -1}
5011926	{"曲一": 0}
5011927	{"鹿晗": 1, "关晓彤": -1, "明星": 0}
5011928	{"吴召国": -1, "人气": 0, "热度": 0}
5011929	{"中国": 0, "中国队": -1}
5011930	{"郭晶晶": 0}
5011931	{"陈幸同": 1, "辽宁女团": 1, "陈梦": -1}
5011932	{"约瑟夫": 0, "王珊宁": 0}
5011933	{"王思聪": 1, "直播": 0, "粉丝": 0}
5011934	{"李云迪": -1}
5011935	{"非洲": 0, "欧洲": 0}
5011936	{"蒋女士": 0, "重庆": 0}
5011937	{"红杉资本": 0}
5011938	{"车站": 0, "上海虹桥": 0}
5011939	{"谢某": -2, "民警": 0}
5011940	{"刘某": -1, "张某": 0}
5011941	{"海淀": 0, "金融街": 0}
5011942	{"华晨汽车集团控股有限公司": 0}
5011943	{"洛杉矶": 0, "发展区": 0}
5011944	{"核酸": 0}
5011945	{"阿博特": -1}
5011946	{"公牛": 1, "篮网": 0}
5011947	{"马达加斯加": 0, "法国": 0}
5011948	{"病例": 0, "加拿大": 0}
5011949	{"肖战": 1, "影片": 0}
5011950	{"古天乐": 0, "黄纪莹": 0}
5011951	{"阿里云": 0}
5011952	{"国务院": 0}
5011953	{"曾黎": 1, "时尚": 0}
5011954	{"包贝尔": 1, "吴镇宇": 1}
5011955	{"黄山": 0, "安徽": 0}
5011956	{"车主": 0, "周建": 0}
5011957	{"美国": 0, "中国": 0}
5011958	{"中国共产党": 0, "新时代": 0}
5011959	{"森林狼": 1, "勇士": -1}
5011960	{"该死的温柔": 0, "马天宇": 0}
5011961	{"王艳": 1, "晴儿": 1, "蒋勤勤": 1, "角色": 0, "还珠格格": 1}
5011962	{"肖某": 0, "上海宽娱数码科技有限公司": -1}
5011963	{"粉丝": 0, "吴迪": 0}
5011964	{"上海市": 0, "春节": 0}
5011965	{"白女士": 0, "王先生": 0}
5011966	{"教师": 0, "学校": 0}
5011967	{"东京": 0, "许昕": 0}
5011968	{"孙铱": 0, "孕妇": 0}
5011969	{"病例": 0}
5011970	{"蔡徐坤": 0}
5011971	{"英国医学杂志": 0}
5011972	{"戈某荣": -1, "渔笛路": 0, "南洲公园": 0}
5011973	{"鲁迅先生": 0, "虹口": 0}
5011974	{"日本": 0}
5011975	{"细胞": 0, "病毒": 0}
5011976	{"暴雪": 0, "魔兽争霸3重置版": -1}
5011977	{"冯春生": 0, "卓晓婷": 0}
5011978	{"意见": 0}
5011979	{"李世民": 0}
5011980	{"高迪": 0, "刘叉叉": 0, "粉丝": 0, "辛巴": 0}
5011981	{"林珊珊": -1, "朱宸慧": -1}
5011982	{"民进党": -1}
5011983	{"蔡徐坤": 1, "朱正廷": 1}
5011984	{"威少": -1, "詹姆斯": 1, "湖人": -1, "浓眉": -1, "球队": 0}
5011985	{"李佳伦": -1}
5011986	{"湖人": -1, "詹姆斯": -1}
5011987	{"陈漫": -1, "儒爷": 0}
5011988	{"海地": 0, "美国": 0}
5011989	{"韩兴博": 0, "秦皇岛": 0, "雯雯": 0}
5011990	{"莫兰特": 1, "骑士": 1, "詹姆斯": 1, "湖人": -1, "太阳": 1, "勇士": -1, "76人": -1}
5011991	{"奥密克戎": 0, "香港": 0}
5011992	{"市值": 0}
5011993	{"湖人": 0, "约翰逊": 1, "合同": 0, "球队": 0}
5011994	{"日本": 0, "韩国": 0}
5011995	{"吴某": -2, "周某": -2, "朱某": -2, "团伙": 0}
5011996	{"林允": 1, "陈都灵": 1, "程潇": 0, "郭采洁": 1, "配饰": 0, "礼服": 0}
5011997	{"刘某": -1}
5011998	{"祝绪丹": 1, "男主": 0}
5011999	{"冯某铭": -1, "重庆邮电大学": 0, "重庆邮电大学软件学院": 0}
5012000	{"唐山": 0}
5012001	{"中国": 0, "股市": 0}
5012002	{"秦某水": -2, "李某武": 0, "博白": 0}
5012003	{"中国华融": 0, "债券": 0}
5012004	{"王一博": -1, "风起洛阳": 1, "粉丝": 0, "黄轩": 1}
5012005	{"约基奇": 1, "湖人": -1, "三双": 0, "常规赛": 0}
5012006	{"小张": -1, "老师": 0, "黄校长": 0}
5012007	{"奚梦瑶": 0}
5012008	{"荣兰祥": -1, "中国": 0, "蓝翔技校": 0}
5012009	{"习近平": 0, "中央纪委全会": 0}
5012010	{"李铁": -1}
5012011	{"小芳": 0, "记者": 0}
5012012	{"朱小伟": -1}
5012013	{"闻一多": 0, "李公朴": 0}
5012014	{"王力宏": -1, "李靓蕾": 0}
5012015	{"恒大": 0}
5012016	{"张荆": 0}
5012017	{"吴谢宇": -2, "福州市中级人民法院": 0}
5012018	{"文君瓶": 1, "德化": 0}
5012019	{"历史": 0}
5012020	{"刘拥军": -1}
5012021	{"老将": -1, "格里芬": -1, "阿德": 1, "克拉克斯顿": 1, "小乔丹": 0, "米尔萨普": -1, "球队": 0, "湖人": 0}
5012022	{"张成": 0, "王大娘": 0}
5012023	{"新加坡": 0, "病例": 0}
5012024	{"大鹏": 0, "柳岩": 0, "谢楠": 0, "陕西卫视": 0}
5012025	{"阿富汗": 0, "美国": 0}
5012026	{"俄罗斯": 0, "美国": 0}
5012027	{"香港": 0, "香港天文台": 0}
5012028	{"董海锋": 0, "黄薇": -1}
5012029	{"高骈": 0, "南诏国": 0}
5012030	{"拜登": 0}
5012031	{"内蒙古": 0}
5012032	{"米德尔顿": 1, "西蒙斯": 0, "76人": 0}
5012033	{"征信业务管理办法": 0}
5012034	{"人气": 0, "粉丝": 0}
5012035	{"马某": -2}
5012036	{"王江龙": 0}
5012037	{"沈志莉": -2, "北方工业大学": 0, "北京市纪委": 0}
5012038	{"青岛": 0, "志愿者": 0}
5012039	{"安徽省": 0, "蚌埠市": 0}
5012040	{"车晓": 0}
5012041	{"孙志刚": -2}
5012042	{"印度": 0, "巴基斯坦": 0}
5012043	{"被告": 0}
5012044	{"孙怡": 1}
5012045	{"谢贤": 0, "谢霆锋": 0, "狄波拉": 0}
5012046	{"农业农村厅": 0}
5012047	{"歌曲": 0}
5012048	{"原油": 0, "美国": 0}
5012049	{"账户": 0, "银行卡": 0}
5012050	{"方案": 0}
5012051	{"王晶": 0, "邱淑贞": 1, "王子涵": 1, "杜金京": 0, "杜旭东": 0}
5012052	{"杨雨辰": -1, "杨烁": -1, "综艺节目": 0, "王黎雯": 1}
5012053	{"山西省": 0, "长治市": 0}
5012054	{"魏忠贤": -1, "王安": 0}
5012055	{"碧桂园": 0, "香港": 0}
5012056	{"经济": 0, "中国": 0}
5012057	{"高圆圆": 1, "赵又廷": 1}
5012058	{"美国政府": -1, "中国": 0, "美国": -1}
5012059	{"房价": 0, "长沙": 0}
5012060	{"湖人": 0, "考文顿": 1, "威少": 0, "管理层": 0, "球员": 0}
5012061	{"北京痘博士科技有限公司": -1, "杨洋": 0, "法院": 0}
5012062	{"余姚": 0, "人员": 0}
5012063	{"杨幂": 1, "黑色": 0}
5012064	{"长津湖": 1}
5012065	{"雅伊尔·梅西亚斯·博索纳罗": -1, "巴西": 0, "巴西政府": -1}
5012066	{"郎平": 0, "政策研究中心": 0}
5012067	{"冯小田": 0, "山东": 0}
5012068	{"黄志忠": 0, "何音": 1}
5012069	{"单依纯": 1}
5012070	{"咸阳市": 0, "派出所": 0}
5012071	{"西安": 0, "患者": 0}
5012072	{"杨烁": 1, "王黎雯": 1}
5012073	{"伊拉克": 0, "美国": 0}
5012074	{"陈情令": 1}
5012075	{"中国共产党": 0, "改革开放": 0, "中国": 0, "精神": 0}
5012076	{"国家发展改革委": 0, "李云卿": 0}
5012077	{"印度": 0, "股市": 0}
5012078	{"俄罗斯": 0, "乌克兰": 0}
5012079	{"任嘉伦": -1, "Angelababy": 1, "暮色心约": 1, "古装": 0}
5012080	{"当家主母": 0}
5012081	{"陈亚男": -1, "朱小伟": 0, "大衣哥": 0}
5012082	{"顾一野": -1, "王牌部队": -1, "剧情": 0, "江南征": 0, "林浩": -1}
5012083	{"俄罗斯": 0, "塔斯社": 0}
5012084	{"奥密克戎": 0, "病毒": 0}
5012085	{"关晓彤": 0, "陈佩斯": 0}
5012086	{"兆瓦": 0, "印度": 0}
5012087	{"中国": 0}
5012088	{"韩雪": 1, "演员": 0, "小品": 0}
5012089	{"中华人民共和国": 0}
